"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","DR","Frame Counter","Timestamp Aquisição (ms)"
"467","2026-06-06 08:18:58","17.69","67","950.88","3440","","-22.825756072998047","-47.06666946411133","623.9000000000001","-93","4.800000190734863","0","12348","1780744738576"
"468","2026-06-06 08:19:08","17.69","67.5","951.28","3440","","-22.82579803466797","-47.066741943359375","625.7","-101","1.5","0","12349","1780744748546"
"469","2026-06-06 08:19:18","17.69","68","950.9200000000001","3440","","-22.825822830200195","-47.066810607910156","625.2","-96","6","0","12350","1780744758569"
"470","2026-06-06 08:19:28","17.68","68","950.96","3440","","-22.825857162475586","-47.06686782836914","625","-97","2.5","0","12351","1780744768577"
"471","2026-06-06 08:19:38","17.69","69","950.84","3440","","-22.82590675354004","-47.06696319580078","625.4000000000001","-97","4.5","0","12352","1780744778580"
"472","2026-06-06 08:19:48","17.7","69","950.96","3460","","-22.825969696044922","-47.06705856323242","625.5","-95","5.800000190734863","0","12353","1780744788577"
"473","2026-06-06 08:19:58","17.71","69","950.96","3460","","-22.826025009155273","-47.06713104248047","625","-97","2.799999952316284","0","12354","1780744798567"
"474","2026-06-06 08:20:08","17.72","69","950.94","3440","","-22.826095581054688","-47.067203521728516","624","-90","5.800000190734863","0","12355","1780744808552"
"475","2026-06-06 08:20:18","17.72","69","950.9200000000001","3440","","-22.826148986816406","-47.06727600097656","627.9000000000001","-99","1.7999999523162842","0","12356","1780744818580"
"476","2026-06-06 08:20:28","17.74","69.5","950.96","3440","","-22.826223373413086","-47.06733322143555","625.7","-100","4.800000190734863","0","12357","1780744828569"
"477","2026-06-06 08:20:38","17.75","69.5","950.96","3460","","-22.82631492614746","-47.06736755371094","624.4000000000001","-100","4.800000190734863","0","12358","1780744838569"
"478","2026-06-06 08:20:48","17.76","69","950.9200000000001","3440","","-22.82639503479004","-47.06741714477539","625.5","-101","1.5","0","12359","1780744848572"
"479","2026-06-06 08:20:58","17.77","68.5","951.3000000000001","3440","","-22.82647132873535","-47.067474365234375","626.4000000000001","-97","2.799999952316284","0","12360","1780744858617"
"480","2026-06-06 08:21:08","17.78","68","950.84","3440","","-22.826541900634766","-47.0675048828125","630","-104","2","0","12361","1780744868561"
"481","2026-06-06 08:21:18","17.79","67.5","950.88","3440","","-22.82663345336914","-47.0675163269043","629.4000000000001","-97","4","0","12362","1780744878573"
"482","2026-06-06 08:21:28","17.79","67.5","950.9","3440","","-22.826725006103516","-47.06752014160156","631","-104","-2.5","0","12363","1780744888564"
"483","2026-06-06 08:21:38","17.8","67.5","950.84","3440","","-22.826820373535156","-47.067508697509766","630.7","-103","0.5","0","12364","1780744898575"
"484","2026-06-06 08:21:48","17.8","67.5","950.9","3440","","-22.82691192626953","-47.0674934387207","630.2","-104","-2.299999952316284","0","12365","1780744908580"
"485","2026-06-06 08:21:58","17.8","67","950.84","3440","","-22.82699966430664","-47.06745910644531","628.5","-98","2.299999952316284","0","12366","1780744918573"
"486","2026-06-06 08:22:08","17.8","67","950.84","3440","","-22.827077865600586","-47.06741714477539","628.4000000000001","-102","-0.800000011920929","0","12367","1780744928572"
"487","2026-06-06 08:22:18","17.8","67","950.8000000000001","3440","","-22.827150344848633","-47.0673713684082","629.4000000000001","-102","0","0","12368","1780744938563"
"488","2026-06-06 08:22:28","17.79","66.5","950.78","3440","","-22.827228546142578","-47.06730651855469","629.9000000000001","-104","-1","0","12369","1780744948562"
"489","2026-06-06 08:22:38","17.79","66.5","950.84","3440","","-22.827293395996094","-47.06725311279297","631","-103","0.5","0","12370","1780744958560"
"490","2026-06-06 08:22:48","17.78","66.5","950.74","3440","","-22.82735824584961","-47.067195892333984","632.2","-107","-10.300000190734863","0","12371","1780744968577"
"491","2026-06-06 08:22:58","17.78","66","950.6800000000001","3440","","-22.82744026184082","-47.067138671875","631","-102","0","0","12372","1780744978586"
"492","2026-06-06 08:23:08","17.77","66","950.76","3440","","-22.8275203704834","-47.067073822021484","629.5","-99","-0.800000011920929","0","12373","1780744988566"
"493","2026-06-06 08:23:18","17.77","66","950.72","3440","","-22.827600479125977","-47.06698226928711","625.4000000000001","-105","-10.800000190734863","0","12374","1780744998574"
"494","2026-06-06 08:23:38","17.76","66","950.64","3440","","-22.827760696411133","-47.066829681396484","623.7","-108","-7.5","0","12376","1780745018563"
"495","2026-06-06 08:23:48","17.75","65.5","950.82","3440","","-22.827810287475586","-47.0667724609375","623.7","-108","-9","0","12377","1780745028568"
"496","2026-06-06 08:23:58","17.75","65.5","950.66","3440","","-22.82790756225586","-47.06671142578125","628.7","-107","-11.800000190734863","0","12378","1780745038532"
"497","2026-06-06 08:24:18","17.74","65.5","950.86","3440","","-22.828046798706055","-47.06654357910156","628.5","-107","-6.5","0","12380","1780745058558"
"498","2026-06-06 08:24:28","17.74","65.5","950.7","3440","","-22.828126907348633","-47.06650161743164","628.7","-107","-5.800000190734863","0","12381","1780745068562"
"499","2026-06-06 08:24:48","17.72","65","950.5","3440","","-22.828304290771484","-47.06640625","632.4000000000001","-108","-10.800000190734863","0","12383","1780745088556"
"500","2026-06-06 08:25:08","17.71","65","950.7","3460","","-22.82843017578125","-47.066322326660156","644.9000000000001","-108","-13.800000190734863","0","12385","1780745108559"
"501","2026-06-06 08:25:18","17.7","65","950.44","3440","","-22.8284912109375","-47.066307067871094","652","-108","-7","0","12386","1780745118564"
"502","2026-06-06 08:25:28","17.7","65","950.5","3440","","-22.82855224609375","-47.066226959228516","654.2","-106","-17.299999237060547","0","12387","1780745128574"
"503","2026-06-06 08:25:38","17.69","65","950.52","3440","","-22.828641891479492","-47.06618118286133","652.5","-108","-10","0","12388","1780745138540"
"504","2026-06-06 08:25:48","17.68","65","950.38","3440","","-22.828723907470703","-47.06611633300781","651.5","-109","-16","0","12389","1780745148570"
"505","2026-06-06 08:25:58","17.67","65","950.32","3440","","-22.82878875732422","-47.06602096557617","650.4000000000001","-105","-2.799999952316284","0","12390","1780745158571"
"506","2026-06-06 08:26:08","17.66","64.5","950.22","3440","","-22.828857421875","-47.06591796875","647","-105","-5","0","12391","1780745168563"
"507","2026-06-06 08:26:18","17.66","64.5","950.2","3440","","-22.828914642333984","-47.065834045410156","645","-106","-14.300000190734863","0","12392","1780745178561"
"508","2026-06-06 08:26:28","17.65","64.5","950.1800000000001","3460","","-22.82898712158203","-47.065757751464844","641.2","-106","-5","0","12393","1780745188568"
"509","2026-06-06 08:26:38","17.65","64","950.1800000000001","3440","","-22.829051971435547","-47.06569290161133","641.5","-106","-2.299999952316284","0","12394","1780745198573"
"510","2026-06-06 08:26:48","17.64","64.5","950.4","3440","","-22.82912826538086","-47.06562423706055","641.9000000000001","-104","-1.5","0","12395","1780745208562"
"511","2026-06-06 08:26:58","17.64","63.5","950","3460","","-22.829206466674805","-47.065547943115234","641.9000000000001","-106","-8","0","12396","1780745218575"
"512","2026-06-06 08:27:08","17.63","64","950.16","3440","","-22.82925033569336","-47.065406799316406","638.5","-106","-8.300000190734863","0","12397","1780745228562"
"513","2026-06-06 08:27:18","17.62","64","949.9","3440","","-22.82926368713379","-47.065284729003906","636.7","-108","-6.300000190734863","0","12398","1780745238567"
"514","2026-06-06 08:27:28","17.61","64","949.9200000000001","3440","","-22.829261779785156","-47.0651741027832","634","-103","-0.5","0","12399","1780745248565"
"515","2026-06-06 08:27:38","17.61","64.5","950.02","3440","","-22.829294204711914","-47.06507873535156","632.9000000000001","-101","2.5","0","12400","1780745258559"
"516","2026-06-06 08:27:48","17.6","64","949.8000000000001","3440","","-22.829368591308594","-47.06501388549805","634.5","-108","-7.300000190734863","0","12401","1780745268570"
"517","2026-06-06 08:27:58","17.59","64","949.74","3440","","-22.829416275024414","-47.06492233276367","632.7","-105","-6.800000190734863","0","12402","1780745278578"
"518","2026-06-06 08:28:08","17.59","64","949.8000000000001","3440","","-22.82944107055664","-47.06482696533203","633","-106","-8","0","12403","1780745288563"
"519","2026-06-06 08:28:18","17.57","64.5","949.72","3440","","-22.82946014404297","-47.06473922729492","632.7","-107","-7.5","0","12404","1780745298571"
"520","2026-06-06 08:28:28","17.57","64.5","949.66","3440","","-22.829471588134766","-47.06465148925781","633.2","-105","-5.5","0","12405","1780745308569"
"521","2026-06-06 08:28:38","17.57","64.5","949.78","3440","","-22.829469680786133","-47.06455993652344","634","-108","-14.5","0","12406","1780745318574"
"522","2026-06-06 08:28:48","17.56","64.5","949.5600000000001","3440","","-22.8294734954834","-47.06446838378906","634.2","-108","-7.800000190734863","0","12407","1780745328571"
"523","2026-06-06 08:28:58","17.56","65","949.58","3440","","-22.829484939575195","-47.06438064575195","635.7","-104","-4.300000190734863","0","12408","1780745338565"
"524","2026-06-06 08:29:08","17.57","65","949.52","3440","","-22.829490661621094","-47.06429672241211","636.7","-103","0.800000011920929","0","12409","1780745348576"
"525","2026-06-06 08:29:18","17.57","65","949.74","3440","","-22.829492568969727","-47.064205169677734","638.4000000000001","-105","-4.300000190734863","0","12410","1780745358571"
"526","2026-06-06 08:29:28","17.57","65","949.36","3460","","-22.829498291015625","-47.0640869140625","638.4000000000001","-103","-0.5","0","12411","1780745368564"
"527","2026-06-06 08:29:38","17.57","65","949.44","3440","","-22.829504013061523","-47.06399154663086","639.4000000000001","-108","-7","0","12412","1780745378607"
"528","2026-06-06 08:29:48","17.57","64.5","949.38","3440","","-22.829511642456055","-47.06397247314453","638","-108","-7.300000190734863","0","12413","1780745388534"
"529","2026-06-06 08:29:58","17.57","64.5","949.4","3440","","-22.829509735107422","-47.06397247314453","636.4000000000001","-107","-17","0","12414","1780745398568"
"530","2026-06-06 08:30:18","17.59","66","949.22","3460","","-22.829538345336914","-47.063819885253906","636.9000000000001","-107","-7","0","12416","1780745418582"
"531","2026-06-06 08:30:28","17.6","66","949.2","3440","","-22.829509735107422","-47.06370162963867","640.5","-107","-9.5","0","12417","1780745428578"
"532","2026-06-06 08:30:38","17.61","66","949.14","3440","","-22.829517364501953","-47.063594818115234","640.7","-107","-6.800000190734863","0","12418","1780745438539"
"533","2026-06-06 08:30:48","17.62","66","949.26","3440","","-22.829538345336914","-47.06349182128906","640.7","-109","-19","0","12419","1780745448573"
"534","2026-06-06 08:30:58","17.63","66","949.0600000000001","3440","","-22.829544067382812","-47.06338882446289","640.9000000000001","-107","-11","0","12420","1780745458573"
"535","2026-06-06 08:31:08","17.65","65.5","949.22","3440","","-22.829547882080078","-47.06328582763672","641.5","-107","-11","0","12421","1780745468537"
"536","2026-06-06 08:31:38","17.67","65.5","948.82","3440","","-22.82953643798828","-47.062984466552734","640.2","-107","-14.300000190734863","0","12424","1780745498530"
"537","2026-06-06 08:31:48","17.69","65.5","948.94","3440","","-22.829540252685547","-47.06288146972656","641.5","-108","-10.5","0","12425","1780745508567"
"538","2026-06-06 08:31:58","17.69","65.5","948.78","3440","","-22.829545974731445","-47.06277847290039","640.7","-106","-9","0","12426","1780745518572"
"539","2026-06-06 08:32:18","17.74","65.5","948.6800000000001","3440","","-22.829570770263672","-47.06258010864258","640.5","-107","-9.300000190734863","0","12428","1780745538588"
"540","2026-06-06 08:32:28","17.75","65.5","948.6","3440","","-22.829570770263672","-47.062469482421875","641.4000000000001","-107","-11.800000190734863","0","12429","1780745548576"
"541","2026-06-06 08:32:48","17.79","65.5","948.5600000000001","3440","","-22.82954978942871","-47.062278747558594","642.7","-108","-11","0","12431","1780745568576"
"542","2026-06-06 08:32:58","17.8","65.5","948.5600000000001","3440","","-22.829448699951172","-47.062225341796875","641.5","-106","-9.800000190734863","0","12432","1780745578564"
"543","2026-06-06 08:33:18","17.83","65.5","948.7","3440","","-22.829296112060547","-47.062137603759766","641.2","-108","-13.800000190734863","0","12434","1780745598566"
"544","2026-06-06 08:33:28","17.84","65.5","948.64","3440","","-22.829317092895508","-47.06203842163086","642.5","-105","-4.5","0","12435","1780745608565"
"545","2026-06-06 08:33:38","17.85","66","948.82","3440","","-22.829320907592773","-47.06193161010742","643.2","-97","5","0","12436","1780745618603"
"546","2026-06-06 08:33:48","17.87","65.5","948.74","3440","","-22.8293399810791","-47.06182861328125","644.5","-106","0.30000001192092896","0","12437","1780745628579"
"547","2026-06-06 08:33:58","17.88","65.5","948.76","3440","","-22.82938003540039","-47.06172180175781","644.2","-100","2.799999952316284","0","12438","1780745638577"
"548","2026-06-06 08:34:08","17.9","65.5","948.54","3440","","-22.82943344116211","-47.061683654785156","647.7","-107","-9.300000190734863","0","12439","1780745648570"
"549","2026-06-06 08:34:18","17.91","66","948.46","3440","","-22.829513549804688","-47.0616455078125","648.7","-102","2.299999952316284","0","12440","1780745658573"
"550","2026-06-06 08:34:28","17.93","66","948.6","3440","","-22.829566955566406","-47.061553955078125","648.2","-107","-8","0","12441","1780745668580"
"551","2026-06-06 08:34:38","17.95","66","948.4","3440","","-22.8295841217041","-47.06146240234375","646.7","-101","2.5","0","12442","1780745678536"
"552","2026-06-06 08:34:48","17.96","66","948.36","3440","","-22.8295841217041","-47.061458587646484","646","-99","2","0","12443","1780745688571"
"553","2026-06-06 08:34:58","17.98","65.5","948.46","3440","","-22.829593658447266","-47.06138229370117","645.5","-101","2","0","12444","1780745698577"
"554","2026-06-06 08:35:08","18","65.5","948.24","3440","","-22.82960319519043","-47.061302185058594","644.7","-102","2","0","12445","1780745708590"
"555","2026-06-06 08:35:18","18.02","65.5","948.32","3440","","-22.829608917236328","-47.06121063232422","644.9000000000001","-104","-4.300000190734863","0","12446","1780745718576"
"556","2026-06-06 08:35:28","18.04","65.5","948.24","3440","","-22.82961082458496","-47.06111145019531","645.2","-105","-3.299999952316284","0","12447","1780745728567"
"557","2026-06-06 08:35:38","18.06","65.5","948.16","3440","","-22.82961654663086","-47.06100082397461","645.5","-102","1.2999999523162842","0","12448","1780745738550"
"558","2026-06-06 08:35:48","18.07","65","948.22","3440","","-22.829622268676758","-47.06089782714844","646","-103","-1","0","12449","1780745748580"
